label,ux0sommet0,uy0sommet0,ux0sommet1,uy0sommet1,ux0sommet2,uy0sommet2,ux0sommet3,uy0sommet3,ux5sommet0,uy5sommet0,ux5sommet1,uy5sommet1,ux5sommet2,uy5sommet2,ux5sommet3,uy5sommet3,ux9sommet0,uy9sommet0,ux9sommet1,uy9sommet1,ux9sommet2,uy9sommet2,ux9sommet3,uy9sommet3,ux13sommet0,uy13sommet0,ux13sommet1,uy13sommet1,ux13sommet2,uy13sommet2,ux13sommet3,uy13sommet3,ux17sommet0,uy17sommet0,ux17sommet1,uy17sommet1,ux17sommet2,uy17sommet2,ux17sommet3
2,-155.3321949839592,-51.25708818435669,-233.3321949839592,-51.25708818435669,-233.3321949839592,-129.2570881843567,-155.3321949839592,-129.2570881843567,-155.93743432313204,-51.34834152460098,-233.93743432313204,-51.34834152460098,-233.93743432313204,-129.34834152460098,-155.93743432313204,-129.34834152460098,-155.36974585056305,-51.40232139825821,-233.36974585056305,-51.40232139825821,-233.36974585056305,-129.4023213982582,-155.36974585056305,-129.4023213982582,-155.41757822036743,-51.93890023231506,-233.41757822036743,-51.93890023231506,-233.41757822036743,-129.93890023231506,-155.41757822036743,-129.93890023231506,-155.98590045515448,-51.38325488567352,-233.98590045515448,-51.38325488567352,-233.98590045515448,-129.38325488567352,-155.98590045515448,-129.38325488567352
2,-160.36599385738373,-53.28740173578262,-237.36599385738373,-53.28740173578262,-237.36599385738373,-130.28740173578262,-160.36599385738373,-130.28740173578262,-160.95515101775527,-53.357023894786835,-237.95515101775527,-53.357023894786835,-237.95515101775527,-130.35702389478683,-160.95515101775527,-130.35702389478683,-160.36464285850525,-53.43602043390274,-237.36464285850525,-53.43602043390274,-237.36464285850525,-130.43602043390274,-160.36464285850525,-130.43602043390274,-160.46669322252274,-53.959809098392725,-237.46669322252274,-53.959809098392725,-237.46669322252274,-130.95980909839272,-160.46669322252274,-130.95980909839272,-161.0038084136322,-53.37481540441513,-238.0038084136322,-53.37481540441513,-238.0038084136322,-130.37481540441513,-161.0038084136322,-130.37481540441513
2,-157.36698460578918,-51.22967088222504,-239.36698460578918,-51.22967088222504,-239.36698460578918,-133.22967088222504,-157.36698460578918,-133.22967088222504,-157.96204443648458,-51.34136921167374,-239.96204443648458,-51.34136921167374,-239.96204443648458,-133.34136921167374,-157.96204443648458,-133.34136921167374,-157.34061497449875,-51.434813141822815,-239.34061497449875,-51.434813141822815,-239.34061497449875,-133.43481314182281,-157.34061497449875,-133.43481314182281,-157.48050099611282,-51.96419531852007,-239.48050099611282,-51.96419531852007,-239.48050099611282,-133.96419531852007,-157.48050099611282,-133.96419531852007,-158.01959319971502,-51.39914411306381,-240.01959319971502,-51.39914411306381,-240.01959319971502,-133.3991441130638,-158.01959319971502,-133.3991441130638
2,-155.3822956085205,-53.25921976566315,-237.3822956085205,-53.25921976566315,-237.3822956085205,-135.25921976566315,-155.3822956085205,-135.25921976566315,-155.96339961886406,-53.38418972492218,-237.96339961886406,-53.38418972492218,-237.96339961886406,-135.38418972492218,-155.96339961886406,-135.38418972492218,-155.40048146247864,-53.37625241279602,-237.40048146247864,-53.37625241279602,-237.40048146247864,-135.37625241279602,-155.40048146247864,-135.37625241279602,-155.38960909843445,-53.98092271387577,-237.38960909843445,-53.98092271387577,-237.38960909843445,-135.98092271387577,-155.38960909843445,-135.98092271387577,-156.0242120269686,-53.40455150604248,-238.0242120269686,-53.40455150604248,-238.0242120269686,-135.40455150604248,-156.0242120269686,-135.40455150604248
2,-167.36787450313568,-37.441674888134,-240.36787450313568,-37.441674888134,-240.36787450313568,-110.441674888134,-167.36787450313568,-110.441674888134,-167.97161269187927,-37.34108954668045,-240.97161269187927,-37.34108954668045,-240.97161269187927,-110.34108954668045,-167.97161269187927,-110.34108954668045,-167.34004747867584,-37.58486849069595,-240.34004747867584,-37.58486849069595,-240.34004747867584,-110.58486849069595,-167.34004747867584,-110.58486849069595,-167.61250260472298,-37.93199202418327,-240.61250260472298,-37.93199202418327,-240.61250260472298,-110.93199202418327,-167.61250260472298,-110.93199202418327,-167.98670104332268,-37.383075296878815,-240.98670104332268,-37.383075296878815,-240.98670104332268,-110.38307529687881,-167.98670104332268,-110.38307529687881
2,-168.4033364057541,-39.42045223712921,-240.4033364057541,-39.42045223712921,-240.4033364057541,-111.42045223712921,-168.4033364057541,-111.42045223712921,-168.96681147813797,-39.39657282829285,-240.96681147813797,-39.39657282829285,-240.96681147813797,-111.39657282829285,-168.96681147813797,-111.39657282829285,-168.4116826057434,-39.54141092300415,-240.4116826057434,-39.54141092300415,-240.4116826057434,-111.54141092300415,-168.4116826057434,-111.54141092300415,-168.54192924499512,-39.94734199345112,-240.54192924499512,-39.94734199345112,-240.54192924499512,-111.94734199345112,-168.54192924499512,-111.94734199345112,-168.99601577036083,-39.428813219070435,-240.99601577036083,-39.428813219070435,-240.99601577036083,-111.42881321907043,-168.99601577036083,-111.42881321907043
2,-166.37287706136703,-35.45097059011459,-241.37287706136703,-35.45097059011459,-241.37287706136703,-110.4509705901146,-166.37287706136703,-110.4509705901146,-166.97085102461278,-35.35702562332153,-241.97085102461278,-35.35702562332153,-241.97085102461278,-110.35702562332153,-166.97085102461278,-110.35702562332153,-166.37196791172028,-35.56934982538223,-241.37196791172028,-35.56934982538223,-241.37196791172028,-110.56934982538223,-166.37196791172028,-110.56934982538223,-166.5742039680481,-35.95313034206629,-241.5742039680481,-35.95313034206629,-241.5742039680481,-110.95313034206629,-166.5742039680481,-110.95313034206629,-167.00752064026892,-35.37865537405014,-242.00752064026892,-35.37865537405014,-242.00752064026892,-110.37865537405014,-167.00752064026892,-110.37865537405014
2,-166.3941913843155,-39.420529305934906,-238.3941913843155,-39.420529305934906,-238.3941913843155,-111.4205293059349,-166.3941913843155,-111.4205293059349,-166.97593525238335,-39.36826133728027,-238.97593525238335,-39.36826133728027,-238.97593525238335,-111.36826133728027,-166.97593525238335,-111.36826133728027,-166.36381471157074,-39.560242831707,-238.36381471157074,-39.560242831707,-238.36381471157074,-111.560242831707,-166.36381471157074,-111.560242831707,-166.58603045344353,-39.97837200015783,-238.58603045344353,-39.97837200015783,-238.58603045344353,-111.97837200015783,-166.58603045344353,-111.97837200015783,-167.00936363171786,-39.413677990436554,-239.00936363171786,-39.413677990436554,-239.00936363171786,-111.41367799043655,-167.00936363171786,-111.41367799043655
2,-163.38902735710144,-38.39733624458313,-236.38902735710144,-38.39733624458313,-236.38902735710144,-111.39733624458313,-163.38902735710144,-111.39733624458313,-163.9534448236227,-38.37498742341995,-236.9534448236227,-38.37498742341995,-236.9534448236227,-111.37498742341995,-163.9534448236227,-111.37498742341995,-163.38885349035263,-38.52079012989998,-236.38885349035263,-38.52079012989998,-236.38885349035263,-111.52079012989998,-163.38885349035263,-111.52079012989998,-163.5273793041706,-38.9144721031189,-236.5273793041706,-38.9144721031189,-236.5273793041706,-111.9144721031189,-163.5273793041706,-111.9144721031189,-163.97682961076498,-38.39139723777771,-236.97682961076498,-38.39139723777771,-236.97682961076498,-111.39139723777771,-163.97682961076498,-111.39139723777771
2,-161.38160651922226,-37.41199070215225,-235.38160651922226,-37.41199070215225,-235.38160651922226,-111.41199070215225,-161.38160651922226,-111.41199070215225,-161.97115095891058,-37.35048592090607,-235.97115095891058,-37.35048592090607,-235.97115095891058,-111.35048592090607,-161.97115095891058,-111.35048592090607,-161.36052417755127,-37.53933688998222,-235.36052417755127,-37.53933688998222,-235.36052417755127,-111.53933688998222,-161.36052417755127,-111.53933688998222,-161.55963078141212,-37.93122608214617,-235.55963078141212,-37.93122608214617,-235.55963078141212,-111.93122608214617,-161.55963078141212,-111.93122608214617,-162.01173491869122,-37.36971765756607,-236.01173491869122,-37.36971765756607,-236.01173491869122,-111.36971765756607,-162.01173491869122,-111.36971765756607
2,-163.37512451410294,-38.397922456264496,-235.37512451410294,-38.397922456264496,-235.37512451410294,-110.3979224562645,-163.37512451410294,-110.3979224562645,-163.96124249324203,-38.34631782770157,-235.96124249324203,-38.34631782770157,-235.96124249324203,-110.34631782770157,-163.96124249324203,-110.34631782770157,-163.34139889478683,-38.53788509964943,-235.34139889478683,-38.53788509964943,-235.34139889478683,-110.53788509964943,-163.34139889478683,-110.53788509964943,-163.56461581587791,-38.92680516093969,-235.56461581587791,-38.92680516093969,-235.56461581587791,-110.9268051609397,-163.56461581587791,-110.9268051609397,-163.98133206926286,-38.388215601444244,-235.98133206926286,-38.388215601444244,-235.98133206926286,-110.38821560144424,-163.98133206926286,-110.38821560144424
2,-158.36150819063187,-38.42451399564743,-232.36150819063187,-38.42451399564743,-232.36150819063187,-112.42451399564743,-158.36150819063187,-112.42451399564743,-158.96131988987327,-38.3463391661644,-232.96131988987327,-38.3463391661644,-232.96131988987327,-112.3463391661644,-158.96131988987327,-112.3463391661644,-158.35613799095154,-38.51762142777443,-232.35613799095154,-38.51762142777443,-232.35613799095154,-112.51762142777443,-158.35613799095154,-112.51762142777443,-158.52737691998482,-38.92510437220335,-232.52737691998482,-38.92510437220335,-232.52737691998482,-112.92510437220335,-158.52737691998482,-112.92510437220335,-158.99602947058156,-38.358009934425354,-232.99602947058156,-38.358009934425354,-232.99602947058156,-112.35800993442535,-158.99602947058156,-112.35800993442535
3,-128.85802572965622,-143.37946379184723,-271.8580257296562,-143.37946379184723,-271.8580257296562,-286.37946379184723,-128.85802572965622,-286.37946379184723,-128.9029716849327,-143.9037350192666,-271.9029716849327,-143.9037350192666,-271.9029716849327,-286.9037350192666,-128.9029716849327,-286.9037350192666,-128.88449872285128,-143.5051711499691,-271.8844987228513,-143.5051711499691,-271.8844987228513,-286.5051711499691,-128.88449872285128,-286.5051711499691,-128.53169733285904,-143.82921202480793,-271.53169733285904,-143.82921202480793,-271.53169733285904,-286.82921202480793,-128.53169733285904,-286.82921202480793,-128.9246477484703,-143.77771797776222,-271.9246477484703,-143.77771797776222,-271.9246477484703,-286.7777179777622,-128.9246477484703,-286.7777179777622
3,-133.74168407917023,-141.24006855487823,-284.7416840791702,-141.24006855487823,-284.7416840791702,-292.24006855487823,-133.74168407917023,-292.24006855487823,-133.920388109982,-141.75512623786926,-284.920388109982,-141.75512623786926,-284.920388109982,-292.75512623786926,-133.920388109982,-292.75512623786926,-133.71962878108025,-141.35552138090134,-284.71962878108025,-141.35552138090134,-284.71962878108025,-292.35552138090134,-133.71962878108025,-292.35552138090134,-133.36330848932266,-141.87672170996666,-284.36330848932266,-141.87672170996666,-284.36330848932266,-292.87672170996666,-133.36330848932266,-292.87672170996666,-134.03705272823572,-141.6665824353695,-285.0370527282357,-141.6665824353695,-285.0370527282357,-292.6665824353695,-134.03705272823572,-292.6665824353695
3,-134.7603419572115,-165.2091007232666,-272.7603419572115,-165.2091007232666,-272.7603419572115,-303.2091007232666,-134.7603419572115,-303.2091007232666,-134.9358241930604,-165.80208684504032,-272.9358241930604,-165.80208684504032,-272.9358241930604,-303.8020868450403,-134.9358241930604,-303.8020868450403,-134.76031090319157,-165.32372719049454,-272.76031090319157,-165.32372719049454,-272.76031090319157,-303.32372719049454,-134.76031090319157,-303.32372719049454,-134.3387954235077,-165.91963071376085,-272.3387954235077,-165.91963071376085,-272.3387954235077,-303.91963071376085,-134.3387954235077,-303.91963071376085,-135.02786884456873,-165.6956595480442,-273.02786884456873,-165.6956595480442,-273.02786884456873,-303.6956595480442,-135.02786884456873,-303.6956595480442
3,-126.68613946437836,-153.22685170173645,-261.68613946437836,-153.22685170173645,-261.68613946437836,-288.22685170173645,-126.68613946437836,-288.22685170173645,-126.95475951582193,-153.77089542150497,-261.95475951582193,-153.77089542150497,-261.95475951582193,-288.770895421505,-126.95475951582193,-288.770895421505,-126.75722488760948,-153.3847118616104,-261.7572248876095,-153.3847118616104,-261.7572248876095,-288.3847118616104,-126.75722488760948,-288.3847118616104,-126.4284805059433,-153.94763707369566,-261.4284805059433,-153.94763707369566,-261.4284805059433,-288.94763707369566,-126.4284805059433,-288.94763707369566,-127.00709083583206,-153.62646815180779,-262.00709083583206,-153.62646815180779,-262.00709083583206,-288.6264681518078,-127.00709083583206,-288.6264681518078
3,-135.76993146538734,-143.21186542510986,-300.76993146538734,-143.21186542510986,-300.76993146538734,-308.21186542510986,-135.76993146538734,-308.21186542510986,-135.94369881227612,-143.80043417215347,-300.9436988122761,-143.80043417215347,-300.9436988122761,-308.8004341721535,-135.94369881227612,-308.8004341721535,-135.76621015369892,-143.3228923678398,-300.7662101536989,-143.3228923678398,-300.7662101536989,-308.3228923678398,-135.76621015369892,-308.3228923678398,-135.33617812395096,-143.9561408124864,-300.33617812395096,-143.9561408124864,-300.33617812395096,-308.9561408124864,-135.33617812395096,-308.9561408124864,-136.05780966579914,-143.74063989520073,-301.05780966579914,-143.74063989520073,-301.05780966579914,-308.74063989520073,-136.05780966579914,-308.74063989520073
3,-127.70789656043053,-194.19935011863708,-265.7078965604305,-194.19935011863708,-265.7078965604305,-332.1993501186371,-127.70789656043053,-332.1993501186371,-127.96155494824052,-194.77587458491325,-265.9615549482405,-194.77587458491325,-265.9615549482405,-332.77587458491325,-127.96155494824052,-332.77587458491325,-127.7505653500557,-194.3145433664322,-265.7505653500557,-194.3145433664322,-265.7505653500557,-332.3145433664322,-127.7505653500557,-332.3145433664322,-127.33209431171417,-194.9069975465536,-265.3320943117142,-194.9069975465536,-265.3320943117142,-332.9069975465536,-127.33209431171417,-332.9069975465536,-128.0097544444725,-194.67528027296066,-266.0097544444725,-194.67528027296066,-266.0097544444725,-332.67528027296066,-128.0097544444725,-332.67528027296066
3,-137.72123432159424,-196.11004620790482,-277.72123432159424,-196.11004620790482,-277.72123432159424,-336.1100462079048,-137.72123432159424,-336.1100462079048,-137.94350073486567,-196.82463562488556,-277.94350073486567,-196.82463562488556,-277.94350073486567,-336.82463562488556,-137.94350073486567,-336.82463562488556,-137.82593700289726,-196.26720923185349,-277.82593700289726,-196.26720923185349,-277.82593700289726,-336.2672092318535,-137.82593700289726,-336.2672092318535,-137.3080055117607,-196.91105369478464,-277.3080055117607,-196.91105369478464,-277.3080055117607,-336.91105369478464,-137.3080055117607,-336.91105369478464,-137.99090838897973,-196.6995447576046,-277.99090838897973,-196.6995447576046,-277.99090838897973,-336.6995447576046,-137.99090838897973,-336.6995447576046
3,-129.68036651611328,-180.11037284135818,-293.6803665161133,-180.11037284135818,-293.6803665161133,-344.1103728413582,-129.68036651611328,-344.1103728413582,-129.93025993555784,-180.73362457752228,-293.93025993555784,-180.73362457752228,-293.93025993555784,-344.7336245775223,-129.93025993555784,-344.7336245775223,-129.6991727054119,-180.23120611906052,-293.6991727054119,-180.23120611906052,-293.6991727054119,-344.2312061190605,-129.6991727054119,-344.2312061190605,-129.2560366988182,-180.92927636951208,-293.2560366988182,-180.92927636951208,-293.2560366988182,-344.9292763695121,-129.2560366988182,-344.9292763695121,-130.05204899981618,-180.72943332791328,-294.0520489998162,-180.72943332791328,-294.0520489998162,-344.7294333279133,-130.05204899981618,-344.7294333279133
3,-167.36375850439072,-32.178213000297546,-253.36375850439072,-32.178213000297546,-253.36375850439072,-118.17821300029755,-167.36375850439072,-118.17821300029755,-167.96704415231943,-32.3431921005249,-253.96704415231943,-32.3431921005249,-253.96704415231943,-118.3431921005249,-167.96704415231943,-118.3431921005249,-167.3468518257141,-32.36301362514496,-253.3468518257141,-32.36301362514496,-253.3468518257141,-118.36301362514496,-167.3468518257141,-118.36301362514496,-167.39892673492432,-32.93920607119799,-253.39892673492432,-32.93920607119799,-253.39892673492432,-118.93920607119799,-167.39892673492432,-118.93920607119799,-167.9949889779091,-32.41334593296051,-253.9949889779091,-32.41334593296051,-253.9949889779091,-118.41334593296051,-167.9949889779091,-118.41334593296051
